image_path,text
all/5709.png,"was the Neapolitan , Dr Giuseppe Mauro , whom Anglesey"
all/5710.png,medical men in the cities of Europe . One of these
all/5711.png,of disciples among unorthodox medical men in the cities of
all/5712.png,described to Anglesey a year or two later as ' more like a God
all/5713.png,whom Anglesey consulted in May 1834 .
all/5714.png,"This remarkable man of medicine , whom Sir Francis Burdett"
all/5715.png,"Europe . One of these was the Neapolitan , Dr Giuseppe Mauro ,"
all/5716.png,"upon earth than a human being ' , had an increasing number"
all/5717.png,to Anglesey a year or two later as ' more like a God upon earth
all/5718.png,unorthodox medical men in the cities of Europe . One of these was
all/5719.png,"than a human being ' , had an increasing number of disciples among"
all/5720.png,"This remarkable man of medicine , whom Sir Francis Burdett described"
all/5721.png,"the Neapolitan , Dr Giuseppe Mauro , whom Anglesey consulted in"
all/5722.png,May 1834 .
all/5723.png,increasing number of disciples among unorthodox medical
all/5724.png,"This remarkable man of medicine , whom Sir Francis"
all/5725.png,"men in the cities of Europe . One of these was the Neapolitan ,"
all/5726.png,"Dr Giuseppe Mauro , whom Anglesey consulted in May 1834 ."
all/5727.png,Burdett described to Anglesey a year or two later as
all/5728.png,"' more like a God upon earth than a human being ' , had an"
all/5729.png,had an increasing number of disciples among
all/5730.png,"One of these was the Neapolitan , Dr Giuseppe Mauro ,"
all/5731.png,Burdett described to Anglesey a year or two later as
all/5732.png,"' more like a God upon earth than a human being ' ,"
all/5733.png,"This remarkable man of medicine , whom Sir Francis"
all/5734.png,unorthodox medical men in the cities of Europe .
all/5735.png,whom Anglesey consulted in May 1834 .
all/5736.png,medical men in the cities of Europe . One of these
all/5737.png,"' more like a God upon earth than a human being ' , had"
all/5738.png,Burdett described to Anglesey a year or two later as
all/5739.png,Anglesey consulted in May 1834 .
all/5740.png,an increasing number of disciples among unorthodox
all/5741.png,"was the Neapolitan , Dr Giuseppe Mauro , whom"
all/5742.png,"This remarkable man of medicine , whom Sir Francis"
all/5743.png,year or two later as ' more like a God
all/5744.png,"of Europe . One of these was the Neapolitan ,"
all/5745.png,"This remarkable man of medicine , whom Sir"
all/5746.png,consulted in May 1834 .
all/5747.png,"upon earth than a human being ' , had"
all/5748.png,Francis Burdett described to Anglesey a
all/5749.png,"Dr Giuseppe Mauro , whom Anglesey"
all/5750.png,an increasing number of disciples among
all/5751.png,unorthodox medical men in the cities
all/5752.png,"This remarkable man of medicine , whom Sir"
all/5753.png,"a human being ' , had an increasing number of"
all/5754.png,May 1834 .
all/5755.png,"Dr Giuseppe Mauro , whom Anglesey consulted in"
all/5756.png,disciples among unorthodox medical men in the
all/5757.png,Francis Burdett described to Anglesey a year or two
all/5758.png,"cities of Europe . One of these was the Neapolitan ,"
all/5759.png,later as ' more like a God upon earth than
all/5760.png,"This remarkable man of medicine , whom Sir Francis"
all/5761.png,Burdett described to Anglesey a year or two later as
all/5762.png,unorthodox medical men in the cities of Europe .
all/5763.png,whom Anglesey consulted in May 1834 .
all/5764.png,had an increasing number of disciples among
all/5765.png,"One of these was the Neapolitan , Dr Giuseppe Mauro ,"
all/5766.png,"' more like a God upon earth than a human being ' ,"
all/5767.png,"This remarkable man of medicine , whom Sir"
all/5768.png,consulted in May 1834 .
all/5769.png,year or two later as ' more like a God
all/5770.png,increasing number of disciples among
all/5771.png,unorthodox medical men in the cities of
all/5772.png,Francis Burdett described to Anglesey a
all/5773.png,"upon earth than a human being ' , had an"
all/5774.png,"Europe . One of these was the Neapolitan ,"
all/5775.png,"Dr Giuseppe Mauro , whom Anglesey"
all/5776.png,In doing so he described his distinguished patient
all/5777.png,and his symptoms . He told Hahnemann that he
all/5778.png,"persevering , ' but he appears to despair of ever"
all/5779.png,"found Anglesey a strong , energetic man with a"
all/5780.png,"and sedate , not easily irritated , patient and"
all/5781.png,"master at Ko""then , near Leipzig , asking for advice ."
all/5782.png,Mauro's first action was to write to his revered
all/5783.png,# being cured . '
all/5784.png,"gentle and charming character , even-tempered"
all/5785.png,despair of ever being cured . '
all/5786.png,"with a gentle and charming character ,"
all/5787.png,"patient and persevering , ' but he appears to"
all/5788.png,Mauro's first action was to write to his revered
all/5789.png,advice . In doing so he described his distinguished
all/5790.png,"that he found Anglesey a strong , energetic man"
all/5791.png,"master at Ko""then , near Leipzig , asking for"
all/5792.png,patient and his symptoms . He told Hahnemann
all/5793.png,"even-tempered and sedate , not easily irritated ,"
all/5794.png,Mauro's first action was to write to his revered
all/5795.png,patient and his symptoms . He told Hahnemann
all/5796.png,"that he found Anglesey a strong , energetic man"
all/5797.png,"# persevering , ' but he appears to despair of"
all/5798.png,advice . In doing so he described his distinguished
all/5799.png,"and sedate , not easily irritated , patient and"
all/5800.png,ever being cured . '
all/5801.png,"master at Ko""then , near Leipzig , asking for"
all/5802.png,"with a gentle and charming character , even-tempered"
all/5803.png,In doing so he described his distinguished patient
all/5804.png,Mauro's first action was to write to his revered
all/5805.png,"easily irritated , patient and persevering ,"
all/5806.png,' but he appears to despair of ever being cured . '
all/5807.png,"Anglesey a strong , energetic man with a gentle and"
all/5808.png,and his symptoms . He told Hahnemann that he found
all/5809.png,"master at Ko""then , near Leipzig , asking for advice ."
all/5810.png,"charming character , even-tempered and sedate , not"
all/5811.png,described his distinguished patient and his symptoms . He
all/5812.png,"man with a gentle and charming character , even-tempered"
all/5813.png,' but he appears to despair of ever being cured . '
all/5814.png,"and sedate , not easily irritated , patient and persevering ,"
all/5815.png,"Ko""then , near Leipzig , asking for advice . In doing so he"
all/5816.png,"told Hahnemann that he found Anglesey a strong , energetic"
all/5817.png,Mauro's first action was to write to his revered master at
all/5818.png,"character , even-tempered and sedate , not easily irritated , patient and"
all/5819.png,"near Leipzig , asking for advice . In doing so he described his"
all/5820.png,"found Anglesey a strong , energetic man with a gentle and charming"
all/5821.png,"Mauro's first action was to write to his revered master at Ko""then ,"
all/5822.png,distinguished patient and his symptoms . He told Hahnemann that he
all/5823.png,"persevering , ' but he appears to despair of ever being cured . '"
all/5824.png,described his distinguished patient and his symptoms . He told
all/5825.png,Mauro's first action was to write to his revered master
all/5826.png,"at Ko""then , near Leipzig , asking for advice . In doing so he"
all/5827.png,"sedate , not easily irritated , patient and persevering , ' but he"
all/5828.png,"with a gentle and charming character , even-tempered and"
all/5829.png,appears to despair of ever being cured . '
all/5830.png,"Hahnemann that he found Anglesey a strong , energetic man"
all/5831.png,"at Ko""then , near Leipzig , asking for advice . In doing"
all/5832.png,Mauro's first action was to write to his revered master
all/5833.png,so he described his distinguished patient and his
all/5834.png,"irritated , patient and persevering , ' but he appears"
all/5835.png,to despair of ever being cured . '
all/5836.png,"character , even-tempered and sedate , not easily"
all/5837.png,symptoms . He told Hahnemann that he found Anglesey
all/5838.png,"a strong , energetic man with a gentle and charming"
all/5839.png,he described his distinguished patient and his symptoms .
all/5840.png,Mauro's first action was to write to his revered master
all/5841.png,cured . '
all/5842.png,"energetic man with a gentle and charming character ,"
all/5843.png,"at Ko""then , near Leipzig , asking for advice . In doing so"
all/5844.png,"and persevering , ' but he appears to despair of ever being"
all/5845.png,"even-tempered and sedate , not easily irritated , patient"
all/5846.png,"He told Hahnemann that he found Anglesey a strong ,"
all/5847.png,cured . '
all/5848.png,"irritated , patient and persevering , ' but"
all/5849.png,he appears to despair of ever being
all/5850.png,advice . In doing so he described his distinguished
all/5851.png,patient and his symptoms . He told Hahnemann
all/5852.png,"even-tempered and sedate , not easily"
all/5853.png,"master at Ko""then , near Leipzig , asking for"
all/5854.png,Mauro's first action was to write to his revered
all/5855.png,"man with a gentle and charming character ,"
all/5856.png,"that he found Anglesey a strong , energetic"
all/5857.png,"charming character , even-tempered and sedate ,"
all/5858.png,for advice . In doing so he described his
all/5859.png,told Hahnemann that he found Anglesey a
all/5860.png,Mauro's first action was to write to his revered
all/5861.png,distinguished patient and his symptoms . He
all/5862.png,"strong , energetic man with a gentle and"
all/5863.png,"not easily irritated , patient and persevering ,"
all/5864.png,"master at Ko""then , near Leipzig , asking"
all/5865.png,' but he appears to despair of ever being cured . '
all/5866.png,' but he appears to despair of ever being cured . '
all/5867.png,"Anglesey a strong , energetic man with a gentle and"
all/5868.png,Mauro's first action was to write to his revered
all/5869.png,"not easily irritated , patient and persevering ,"
all/5870.png,"charming character , even-tempered and sedate ,"
all/5871.png,In doing so he described his distinguished patient and
all/5872.png,"master at Ko""then , near Leipzig , asking for advice ."
all/5873.png,his symptoms . He told Hahnemann that he found
all/5874.png,"persevering , ' but he appears to despair"
all/5875.png,"revered master at Ko""then , near Leipzig , asking"
all/5876.png,distinguished patient and his symptoms . He
all/5877.png,"sedate , not easily irritated , patient and"
all/5878.png,"strong , energetic man with a gentle and"
all/5879.png,for advice . In doing so he described his
all/5880.png,of ever being cured . '
all/5881.png,told Hahnemann that he found Anglesey a
all/5882.png,Mauro's first action was to write to his
all/5883.png,"charming character , even-tempered and"
all/5884.png,and of course with lower tax reliefs and
all/5885.png,couples ( probably because of the
all/5886.png,many of which were incomplete families
all/5887.png,"of younger parents with lower earnings ,"
all/5888.png,was appreciably higher in families with
all/5889.png,"several children than in those with only ,"
all/5890.png,incomes between 1954 and 1959 was great-
all/5891.png,no family allowances . The rise in net family
all/5892.png,"est for childless couples , especially older"
all/5893.png,"Nevertheless , average net family income"
all/5894.png,couples and couples with one child .
all/5895.png,"children and those with one child , and much smaller"
all/5896.png,showed increases of 4 to 6 per cent for couples without
all/5897.png,"index , which has risen only slowly since 1956 , was"
all/5898.png,households and by 1-2 per cent for younger childless
all/5899.png,changes for couples with several children . The quantity
all/5900.png,almost unchanged in 1959 for couples with two or more
all/5901.png,"children , but rose by 3 per cent in the older two-adult"
all/5902.png,"Compared with 1958 , the expenditure index for 1959"
all/5903.png,"As in 1958 , younger couples paid some 12 1/2 per cent"
all/5904.png,compares the prices paid by different types of household
all/5905.png,for whom the index declined from 91 to 88 . Table 27
all/5906.png,diet in 1959 .
all/5907.png,for the commodities constituting the average household
all/5908.png,"more per calorie than the national average , and families"
all/5909.png,with four or more children 19 per cent less . The only
all/5910.png,"substantial change was in families with three children ,"
all/5911.png,also shows the corresponding values of an index which
all/5912.png,in younger two-adult households to 4.8 per cent below in families with
all/5913.png,all households in the sample .
all/5914.png,"four or more children , compared with +3.6 to -5.4 per cent in 1958"
all/5915.png,For all foods the range was from 3.6 per cent above the national average
all/5916.png,in which the index fell by 1.8 to 97.5 per cent of the average for
all/5917.png,"and +2.8 to -2.6 per cent in 1957 . As with the price of energy index ,"
all/5918.png,"the only noteworthy change was for households with three children ,"
all/5919.png,which have been carried out .
all/5920.png,"are highway payments , clearance payments ( for clearing remains of"
all/5921.png,5 . Other forms of war damage payment made by the Commission
all/5922.png,differing in certain important ways from the ordinary cost of
all/5923.png,"structures from "" total loss "" sites ) and church payments . Although"
all/5924.png,"works payments , the sums paid under these heads have the"
all/5925.png,common feature that they are all payments in respect of works
all/5926.png,"the answer . Disturbed by vague uneasiness , she"
all/5927.png,"on that point , for she was certain no one"
all/5928.png,could not have overheard anything they
all/5929.png,"her fan , in passing ; but she did not wait for"
all/5930.png,"asked idly , tapping the girl's cheek lightly with"
all/5931.png,had been standing near them .
all/5932.png,"' Are you enjoying yourself , Olimpia ? ' she"
all/5933.png,was wondering whether Olimpia had been
all/5934.png,watching her talk with Orsini . Surely she
all/5935.png,said ? A moment's reflection reassured her
all/5936.png,put Vittoria on guard . ' Santa Maria ! These spying
all/5937.png,"stopping on the way , to point out , with childish pride ,"
all/5938.png,"information , which held no interest for her :"
all/5939.png,"fringe of the party , caught snatches of this"
all/5940.png,"objects of beauty or interest . Vittoria , on the"
all/5941.png,' ... now this sapphire ...
all/5942.png,"However , something inimical in the girl's look"
all/5943.png,"eyes ! ' she thought , bitterly . Doria was continually"
all/5944.png,leisurely fashion his few possessions into a ramshackle and
all/5945.png,"along . "" To her great relief they arrived at the cluster of little houses"
all/5946.png,where Hubert had been living to find the old man stowing in
all/5947.png,"said shortly . "" Personally I 've no more to say , so I suggest we get"
all/5948.png,"in her quivering flesh . "" You 've an answer - of sorts - for everything , "" she"
all/5949.png,"incredibly ancient car , surrounded by innumerable friends and relatives ."
all/5950.png,"She was tempted to laugh , but it was as though that barb still stuck"
all/5951.png,everything had gone over her head . It didn't really
all/5952.png,matter what was being said because she was
all/5953.png,"face pale . Philip , she knew , got on his nerves , but"
all/5954.png,"retorted and in that second , he became the man of"
all/5955.png,success exerting authority . Sandra watched her father's
all/5956.png,Philip bristled . ' It was never our intention
all/5957.png,no longer a part of it .
all/5958.png,"to have one of those carnival affairs , ' he"
all/5959.png,"The thought of Nicholas haunted her , the sense of"
all/5960.png,of our friends at the ceremony . '
all/5961.png,"he said , ' I was not talking of a carnival . But I"
all/5962.png,presume we shall be allowed to have one or two
all/5963.png,loss crucifying . Her father's comment roused her as
all/5964.png,"their share , and there were precious few"
all/5965.png,self-employed . By the time his monthly salary
all/5966.png,"reductions in tax save for wives , children ,"
all/5967.png,drawn between ordinary wage-earners and those
all/5968.png,He had long sensed injustice in the distinctions
all/5969.png,encumbrances which Cecil had so far avoided .
all/5970.png,life-insurances or any of the other normal
all/5971.png,"arrived , the Inland Revenue had already taken"
all/5972.png,postponed demanding the tax until her financial year
all/5973.png,"process could , and often did take several years ."
all/5974.png,"was ended , audited and agreed by the Inspector . The"
all/5975.png,"to claim relief on the most unlikely purchases , but also"
all/5976.png,provisions of Schedule D taxation which not only allowed her
all/5977.png,He read the film star's sorry story and frowned at the
all/5978.png,At one point the astute Miss Cheesecake
all/5979.png,"chase of several mink coats which ,"
all/5980.png,to a depreciation tax allowance
all/5981.png,as plant and machinery . The
all/5982.png,that the warm coats were heating
all/5983.png,had claimed tax relief on the pur-
all/5984.png,"it seemed , were necessary to fur-"
all/5985.png,appliances and therefore susceptible
all/5986.png,"was reported , she tearfully claimed"
all/5987.png,"ther her career . Alternatively , it"
all/5988.png,"three of which were in her husband's name ,"
all/5989.png,"Royce and a Sussex manor house , all"
all/5990.png,agreement had been delayed long enough for
all/5991.png,"Discounting one chinchilla jacket , a Rolls-"
all/5992.png,by rights should have been reserved for her tax .
all/5993.png,Miss Cheesecake to spend all the money which
all/5994.png,she now declared herself bankrupt .
all/5995.png,"Between all the interested parties , the final"
all/5996.png,"and Cecil , with a further six stops"
all/5997.png,tax relief for a jacket used
all/5998.png,had had with the Inland Reve-
all/5999.png,The train drew into another station
all/6000.png,"is a condition of your employment , '"
all/6001.png,nue in an effort to obtain
all/6002.png,solely in the office . ' If the jacket
all/6003.png,"to go , was left almost alone in the"
all/6004.png,qualify for relief . '
all/6005.png,"the Inspector had written , ' it may"
all/6006.png,coach . He fumed as he recol-
all/6007.png,lected the long correspondence he
all/6008.png,"It was a new briefcase , and as the train jogged along"
all/6009.png,' It 's not mine . I wasn't sitting there . ' She blinked
all/6010.png,the shiny clasp twinkled invitingly at Cecil .
all/6011.png,He wondered what it contained . Probably the remains
all/6012.png,of someone's lunch or a few secret files .
all/6013.png,He smiled at his own joke .
all/6014.png,disdainfully at him and stepped out .
all/6015.png,when he shook the case there was a rustling thud
all/6016.png,five thousand at least . ' He felt in his jacket pocket
all/6017.png,"his own briefcase key , a suitcase key and a"
all/6018.png,It was locked . Eager fingers felt bulky contents and
all/6019.png,and pulled out a key ring . In succession he tried
all/6020.png,"of wads of paper . ' Cor ! ' he muttered aloud , ' there 's"
all/6021.png,device designed to lock typewriters .
all/6022.png,bent wire loop into the lock and
all/6023.png,There was a click and the
all/6024.png,briefcase opened . Cecil thrust an
all/6025.png,Cecil searched in his pockets once
all/6026.png,pound notes .
all/6027.png,paper-clips . After a few seconds
all/6028.png,"of twisting , he roughly thrust a"
all/6029.png,more and came up with two
all/6030.png,waggled it around vigorously .
all/6031.png,groping after wads of five
all/6032.png,"eager hand inside , his fingers"
all/6033.png,"They closed on a single bundle and , fumbling with"
all/6034.png,"side . ' Old fashioned fivers ! ' he muttered again , and"
all/6035.png,rested on a wad of stiff white paper printed on one
all/6036.png,alone on polite request .
all/6037.png,"break their promise to pay on rude demand , let"
all/6038.png,"nervous excitement , he pulled it out . His eye"
all/6039.png,Govr. and Compa. of the Bank of England would never
all/6040.png,tried to recall if they were still legal tender . Surely the
all/6041.png,"bore , in large Baskerville type , the words METROPOLITAN"
all/6042.png,glowered at his own breach of social morality .
all/6043.png,COURSE NO. 3 . He ruffled the sheets irritably and
all/6044.png,Cecil frowned in disappointment as he focussed upon the
all/6045.png,MONOTECHNIC INSTITUTE ADVANCED ACCOUNTANCY
all/6046.png,"at all . He was holding a paper booklet , the top sheet of which"
all/6047.png,"printing to find no Govr. , no Compa. , in fact no five pound notes"
all/6048.png,briefcase at the ticket-collector with the firm
all/6049.png,guilt-symbol upon the ticket-collector and then
all/6050.png,"He climbed the stairs , eager to unload the"
all/6051.png,intention of playing the dutiful citizen
all/6052.png,fumbled for his contract before thrusting the
all/6053.png,"to emerge carrying his shame unseen , but burning ,"
all/6054.png,into the night . He reached the barrier and
all/6055.png,retrieving lost property .
all/6056.png,into the darkness .
all/6057.png,"stretched out a hand . ' Watch your step there , sir ! Your briefcase"
all/6058.png,is hanging open . You 'll have someone shoving their hot
all/6059.png,"little hands inside . Here , I 'll do it . ' The collector pressed the twinkling"
all/6060.png,"Before he could open his mouth , the collector"
all/6061.png,"catch home with a click . Cecil , irretrievably laden with"
all/6062.png,Sentence Database
all/6063.png,"both briefcase and conscience , stumbled away"
all/6064.png,Trunk and Greppes Tannin-free Tea .
all/6065.png,they had once obtained as a free gift in exchange
all/6066.png,and the polished brass fourteen-pounder shell-case
all/6067.png,case into hiding between the do-it-yourself cupboard
all/6068.png,the hall as he opened the front door . He nodded irritably
all/6069.png,"brella stand . ' You 're later than usual , aren't you ? '"
all/6070.png,His mother tidied her grey hair in the hall-mirror
all/6071.png,"and , turning his back to her , contrived to slide the brief-"
all/6072.png,for the labels from half a hundredweight of
all/6073.png,"' HELLO , CECIL . HAD a busy day ? ' His mother came into"
all/6074.png,which served respectively as coat cupboard and um-
all/6075.png,"easy on the immersion heater . ' What is it ,"
all/6076.png,"fuss , mother ! I 'm quite well and no more"
all/6077.png,"tired than usual , and we finished the gin"
all/6078.png,asked solicitously . ' You do look tired .
all/6079.png,Cecil ? Don't you feel well ? ' his mother
all/6080.png,in tax-free champagne whilst he had to go
all/6081.png,inequity of Miss Cheesecake well-nigh bathing
all/6082.png,"last week , you know that . '"
all/6083.png,Go and get yourself a drink . ' ' Don't
all/6084.png,Cecil gritted his teeth and glowered at the
all/6085.png,Nobody 's tired . Now just you run along
all/6086.png,Cecil stepped towards the dining room . ' I 'm
all/6087.png,dinner ready . '
all/6088.png,and I 'm NOT irritable . ' ' Very well then . ' His
all/6089.png,upstairs and wash your hands whilst I get
all/6090.png,"sure you must be tired , ' his mother insisted ."
all/6091.png,mother nodded with understanding . ' You 're not tired .
all/6092.png,"' You 're very irritable , anyway . ' ' I 'm NOT tired"
all/6093.png,of a mother who had failed to realise that a son
all/6094.png,the treads . ' And don't wipe the dirt off on the
all/6095.png,"climb the stairs , stamping with unnecessary vigour upon"
all/6096.png,Cecil wriggled irritably under the misplaced management
all/6097.png,towel like you did yesterday .
all/6098.png,who is nearly bald is no longer a baby . He started to
all/6099.png,against the brass umbrella stand . ' Well now ! ' She hurried
all/6100.png,towards it and picked it up .
all/6101.png,a tinkle and a thud from beside the coat cupboard . Cecil's
all/6102.png,mother turned around in time to see the briefcase collapse
all/6103.png,you know how she has a good look round everywhere . ' There was
all/6104.png,Your Auntie Edie 's coming in for a cup of tea later and
all/6105.png,what it 's all about . ' Cecil halted in
all/6106.png,you 'd been extravagant . '
all/6107.png,What 's all about ? ' he hissed without
all/6108.png,irritable . You thought that I 'd think
all/6109.png,briefcase . ' So that 's why you are so
all/6110.png,' What have we here ? A new briefcase ! So THAT 'S
all/6111.png,turning round . She pointed to the
all/6112.png,clenched his fists . ' So that 's what
all/6113.png,mid-step near the top of the stairs and
all/6114.png,after him . ' Mother knows her boy .
all/6115.png,"the stairs and , snatching the case , ran back"
all/6116.png,Arnold Olner
all/6117.png,' But I 'm NOT irritable ! ' He rushed down
all/6118.png,upstairs with it . ' And I 've NOT been
all/6119.png,"extravagant . ' "" Naughty ! ' she called"
all/6120.png,after layer of illusion to be peeled off and
all/6121.png,"a buyer of property . No , not even an"
all/6122.png,In spite of all the transferred maternity
all/6123.png,that innocence was colossal . It had layer
all/6124.png,"infant-in-arms but a new-born babe , a"
all/6125.png,premature piece of frailty in an oxygen-
all/6126.png,tent of utter innocence . The complexity of
all/6127.png,"she was endowed with by her patients ,"
all/6128.png,poor Serena was an infant-in-arms as
all/6129.png,replaced with sad knowledgeability .
all/6130.png,holiday while the whole transaction was
all/6131.png,"It was a nakedness of nai""vety to be"
all/6132.png,"day , choose one , make an offer , put it in"
all/6133.png,put through .
all/6134.png,of experience . Her first illusion consisted in
all/6135.png,clothed leaf by leaf with the disappointment
all/6136.png,the belief that all she need do was to go to
all/6137.png,"an agent , visit half a dozen houses in one"
all/6138.png,the hands of a lawyer and go away on her
all/6139.png,"on a small pink terraced cottage , two beds ,"
all/6140.png,first thing she did was to make an offer
all/6141.png,"two inter-comm. rec. , mod. k. and b. , sep. W.C."
all/6142.png,"Fortunately , however , the fashion for Victorian"
all/6143.png,at last and therefore saved the situation for
all/6144.png,"the affluent middle-class , who now had plenty"
all/6145.png,architecture which Mr. John Betjeman had
all/6146.png,"Serena discovered , and more , but in stages . For the"
all/6147.png,of lovely-ugly to be coldly elegant in . All this
all/6148.png,started several decades before had caught on
all/6149.png,"small back yard , newly dec. , near shops and tube"
all/6150.png,red pounds . The lawyer said :
all/6151.png,seemed to her the princely sum of six hund-
all/6152.png,she could not afford to buy a house at all .
all/6153.png,to save the ten percent needed . Or so she
all/6154.png,And this in spite of having at last managed
all/6155.png,The next thing that Serena discovered was that
all/6156.png,"thought , being then in possession of what"
all/6157.png,""" Of course you must count about two hundred"
all/6158.png,tered . I take it you have a mortgage lined
all/6159.png,"then ? """
all/6160.png,"maybe less , depending on the price of the"
all/6161.png,"up , then , Mrs. - er - Buttery ? "" "" Not yet ,"
all/6162.png,"sure . "" "" Er , yes . You have some securities ,"
all/6163.png,"for legal charges and stamp duties ,"
all/6164.png,"house , and whether it has been regis-"
all/6165.png,"but the bank would give me a loan , I 'm"
all/6166.png,and yellow sleepy dust in the corners of his pale
all/6167.png,with the finger-nail of the opposite hand .
all/6168.png,tried to make up for it by constantly paring them
all/6169.png,"suit , cigarette ash down the front , an ashen face"
all/6170.png,"His aspect was as dusty as his office , with scurf"
all/6171.png,"grey eyes . His finger-nails were dirty , though he"
all/6172.png,from dusty hair on the dusty shoulders of his black
all/6173.png,"they 're not - money-lenders ? "" "" Mrs. - er - Buttery ,"
all/6174.png,"dazzled and gave a long raucous cough . "" Only"
all/6175.png,"cigarettes worth smoking , these . Most unhealthy , English"
all/6176.png,"this property ... . "" "" But , they 're safe , are they ? I mean ,"
all/6177.png,""" Yes , well ... . "" He judged that she had been sufficiently"
all/6178.png,all mortgage companies are money-lenders .
all/6179.png,"some people who might , I say might , let you have a mortgage on"
all/6180.png,"ones . Well , now , let me see . I think I can put you onto"
all/6181.png,them . The little man from the Inter-Insular
all/6182.png,"Buttery . I think , however , that you might have"
all/6183.png,"property you intend to purchase . "" She revised"
all/6184.png,saw to that .
all/6185.png,( British Archipelago ) Insurance Company soon
all/6186.png,""" I know what you mean . You may trust me , Mrs."
all/6187.png,"That 's rather the point , isn't it ? "" "" No , but I mean - """
all/6188.png,to revise your ideas about - er - the type of
all/6189.png,""" you must be living in the nineteenth century . """
all/6190.png,"reasons , or you might leave him . "" "" But how"
all/6191.png,"or building societies , for that matter , will"
all/6192.png,""" Oh , but it 's a very general rule , Mrs. Buttery ,"
all/6193.png,"might stop work to have - well , for all sorts of"
all/6194.png,"at all . It 's a rule of I.I.I. You see , you"
all/6195.png,"you 'll find that no insurance companies ,"
all/6196.png,"utterly extraordinary , "" said Serena angrily ,"
all/6197.png,allow for the wife's earnings .
all/6198.png,I 'm afraid we can't take yours into account
all/6199.png,"difficult with self-employed persons , carry two ."
all/6200.png,"that would come to ... three , carry seven , six"
all/6201.png,""" Clacton's . "" "" Well , I 'm damned . "" "" Now , let me see ,"
all/6202.png,"you say your husband earns about ... yes ,"
all/6203.png,nines are fifty four - of course we 'd have to
all/6204.png,"Our lawyers - "" "" Who are your lawyers ? """
all/6205.png,"have some sort of proof , you know , it 's very"
all/6206.png,Yes . I 'm afraid we couldn't raise this loan to more
all/6207.png,"before the green belt , lovely and modern , you know ."
all/6208.png,"Grimstead for three thousand , that 's where I live , just"
all/6209.png,"house built earlier than 1918 . """
all/6210.png,could get quite a nice little semi-detached house in
all/6211.png,"I forgot to tell you , we don't usually lend any"
all/6212.png,than three thousand three fifty at the most . Now you
all/6213.png,"and some in West Hampstead for four two fifty ,"
all/6214.png,"had gone , "" we can get three thousand three fifty ,"
all/6215.png,a bit . I 'm sure you could raise the rest from
all/6216.png,and write them later . I 've got a bit owing too .
all/6217.png,perhaps a little more if we can cheat your earnings
all/6218.png,"Now , I saw some flats in Hendon for four thou ,"
all/6219.png,""" You see , "" she propounded to Rupert after her last patient"
all/6220.png,our own bathroom .
all/6221.png,"one of your publishers , get two books commissioned"
all/6222.png,"two beds , two reception , k. and b. , just think ,"
all/6223.png,"Much more spacious than that poky little cottage ,"
all/6224.png,reception room was too small when divided
all/6225.png,and too big when not .
all/6226.png,"which wasn't a bit practical really , the"
all/6227.png,"Vence is a sober spot , half way between small"
all/6228.png,tree-heavy square you can sit in the autumn
all/6229.png,sip pastis and read the local newspapers .
all/6230.png,"sunshine , still burning like a half-cooled iron ,"
all/6231.png,"town and village , pigeon grey , sly with arches , and"
all/6232.png,linked by a whispering plot of fountains . In the main
all/6233.png,had firmly closed the door in our noses .
all/6234.png,"hunting for furnished rooms , and had given up , when an"
all/6235.png,is a smart but modest bar called Pierre's Bar . For one
all/6236.png,"elderly lady , the owner of a residence called the Poet's Nest ,"
all/6237.png,of our arrival it was throwing huge over-ripe verbal
all/6238.png,tomatoes at General de Gaulle . One side of this square
all/6239.png,"day , with the help of the Syndicat d'Initiative , we had been"
all/6240.png,"One called La Patriote is Communist , and at the time"
all/6241.png,she decided Pierre would solve our problems . This
all/6242.png,"yellow as lemon peel , wrestling with some gnawing rat"
all/6243.png,"a good address . ' Now , after a woman's radar look ,"
all/6244.png,accumulation of money .
all/6245.png,"was true , Pierre was a true Provenc*?6al , thin and"
all/6246.png,"of an illness , man of all trades , married to a commanding"
all/6247.png,lady who loved small talk and the discreet
all/6248.png,"' It is a pity , ' said Mart , ' because it would have been"
all/6249.png,"month . ' Yes , ' we said immediately , even before viewing ."
all/6250.png,"elderly , well-off , artistic , who , you felt , had made a hard"
all/6251.png,"We went in . There were a few people in the bar ,"
all/6252.png,"Pierre , ' and all mod cons . ' The price was 16,000 francs a"
all/6253.png,"bargain for giving up . ' I have furnished rooms , ' said"
all/6254.png,We were shown around by Pierre .
all/6255.png,We were woken up twice about dawn by a soft
all/6256.png,first night's sleeping was like a long convalescence .
all/6257.png,The flat was on the third floor ; two rooms ; soft Provenc*?
all/6258.png,6al view ; good intimate furnishing and colour ; running
all/6259.png,"hot water from Butagas installation for washing-up ,"
all/6260.png,eruption of turtle-doves .
all/6261.png,"basin and bidet ; own private , modern lavatory . The"
all/6262.png,shame .
all/6263.png,curling white breath of the mountains . The land looked
all/6264.png,' turtledove ' . Pierre Turtledove . When we woke up properly it
all/6265.png,looked out of the windows at the weeping trees and the
all/6266.png,"This was strange , even magic , because the owner's"
all/6267.png,"name was Pierre Tortorolo which , in Nicoison Italian means"
all/6268.png,like a beaten woman and the turtle-doves cried her
all/6269.png,"was raining , an even more hopeless rain than London , and we"
all/6270.png,We had a morning at Pierre's . He talked about people .
